datasetID,forestRemnantID,timeSinceIsolationInYears,firstYearSurvey,matrixQuality,matrixDescription,matrixDescriptionNote,matrixMapBiomasBuffer1km,timeSinceIsolationInYearsNote
Kormann2018,f54,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f55,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f57,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f6,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f60,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f62,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f63,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f7,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f8,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,f9,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,G,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,H,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,I,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,J,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Kormann2018,K,41,2011,intermediate,pasture,"obtained from study publication. ""Non-forest land cover is largely pasture (>90%, Hadley et al., 2014)"". However, many old-growth forest fragments are also surrounded by secondary forest (see Figure 1 in Kormann et al. 2018).",NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2011 (the first year of the survey) minus 1970. Like me, Chase stated the time since isolation as 41 years."
Krugel2000,Horto_Florestal,51,1994,intermediate,buildings,obtained from study publication,NA,The first author conducted research in historical documents and found that the period of greatest deforestation occurred starting in 1943.
Krugel2000,Parque_das_Perobas,51,1994,intermediate,buildings | plantations,obtained from study publication,NA,The first author conducted research in historical documents and found that the period of greatest deforestation occurred starting in 1943.
Krugel2000,Parque_do_Inga,51,1994,intermediate,buildings,obtained from study publication,NA,The first author conducted research in historical documents and found that the period of greatest deforestation occurred starting in 1943.
Krugel2000,Parque_dos_Pioneiros,51,1994,intermediate,buildings,obtained from study publication,NA,The first author conducted research in historical documents and found that the period of greatest deforestation occurred starting in 1943.
Krugel2000,Recanto_Borba_Gato,51,1994,intermediate,buildings | plantations,obtained from study publication,NA,The first author conducted research in historical documents and found that the period of greatest deforestation occurred starting in 1943.
Lasky2010,Achotines,20,2005,intermediate,pasture,obtained from study publication,NA,"""The time lapse after major deforestation in the region [...] occurred at least 20 y before our study"" (Lasky & Keitt 2010)."
Lasky2010,Bosque Comun,20,2005,intermediate,pasture,obtained from study publication,NA,"""The time lapse after major deforestation in the region [...] occurred at least 20 y before our study"" (Lasky & Keitt 2010)."
Lasky2010,Cenegon de Mangle,20,2005,intermediate,pasture,obtained from study publication,NA,"""The time lapse after major deforestation in the region [...] occurred at least 20 y before our study"" (Lasky & Keitt 2010)."
Lasky2010,Cerro Cercao,20,2005,intermediate,pasture,obtained from study publication,NA,"""The time lapse after major deforestation in the region [...] occurred at least 20 y before our study"" (Lasky & Keitt 2010)."
Lasky2010,Cerro Zuela,20,2005,intermediate,pasture | rice paddy,obtained from study publication,NA,"""The time lapse after major deforestation in the region [...] occurred at least 20 y before our study"" (Lasky & Keitt 2010)."
Lees2008,f1,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f10,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f11,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f12,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f13,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f14,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f15,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f16,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f17,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f18,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f19,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f2,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f20,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f21,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f22,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f23,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f24,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f25,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f26,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f27,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f28,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f29,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f3,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f30,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f4,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f5,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f6,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f7,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f8,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Lees2008,f9,10,2004,intermediate,pasture,obtained from study publication,NA,"In Lees & Peres (2006) [https://doi.org/10.1016/j.biocon.2006.06.005], it is stated that ""the forest fragments examined in this study had a post-isolation ecological ‘relaxation’ history of only 3–24 years (mean ± SD = 9.75 ± 7.67 years, N = 20)"". I rounded the mean to represent the time since isolation."
Luypaert2022,10_626,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,10_709,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,11_497,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,12_28,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,12_9,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,14_7,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,15_188,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,17_697,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,185_358,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,2_258,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,2_333,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,2_771,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,2_794,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,2_87,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,235_234,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,3_207,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,3_311,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,3_592,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,33_793,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,37_028,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,37_7,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,37_9,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,4_746,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,43_792,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,44_174,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,44_21,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,49_62,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,5_708,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,54_544_A,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,54_544_B,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,54_8,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,7_335,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,8_042,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,8_672,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Abandonada_left,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Abandonada_right,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Abusado,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Adeus,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Aline,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Andre,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Arrepiado,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Bacaba,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Beco_do_Catitu,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Cafundo,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Cipoal,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Coata,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Formiga,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Furo_de_Santa_Luzia,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Fuzaca,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Garrafa,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Gaviao_real,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Jabuti,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Jiquitaia,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Joaninha,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Louzivaldo,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Martelo,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Mascote,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Moita,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Neto,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Palhal,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Panema,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Pe_Torto,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Piquia,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Pontal,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Porto_Seguro,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Relogio,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Sapupara,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Torem,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Tristeza,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Tucumari,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Luypaert2022,Xibe,28,2015,low,hydroelectric reservoir,obtained from study publication,NA,NA
Manu2007,Ajanla,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Ajegunle,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Akanran,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Akingbola,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Alade,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Alagbede,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Alara,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Araromi-Owu,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Arikoko,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Asejire,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Awa,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Ayepe,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Balogun,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Bolarinwa,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,CRIN,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Faritosa,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Ikereku,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Ikire,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Ipara,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Iperin,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Ipetumodu,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Jakankan,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Kuku,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Ljebu-Ode,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Lolulolu,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Moniya,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
